"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"방화1동534",1,서울특별시 강서구 방화동로10길 16-8,서울특별시 강서구 방화동 609-162,37.565488,126.812960,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동535",1,서울특별시 강서구 방화동로10길 16-10,서울특별시 강서구 방화동 609-163,37.565364,126.812888,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동536",1,서울특별시 강서구 방화동로10길 16-16,서울특별시 강서구 방화동 609-166,37.565083,126.813006,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동537",1,서울특별시 강서구 방화동로10길 22-5,서울특별시 강서구 방화동 609-148,37.565245,126.813402,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동538",1,서울특별시 강서구 방화동로10길 22,서울특별시 강서구 방화동 609-154,37.565489,126.813411,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동539",1,서울특별시 강서구 방화동로10길 30,서울특별시 강서구 방화동 609-138,37.565291,126.813816,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동540",1,서울특별시 강서구 방화동로10길 28-7,서울특별시 강서구 방화동 609-135,37.565040,126.813639,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동541",1,서울특별시 강서구 방화동로10길 28-9,서울특별시 강서구 방화동 609-141,37.564899,126.813507,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동542",1,서울특별시 강서구 방화동로10길 34-8,서울특별시 강서구 방화동 609-172,37.564922,126.813746,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동543",1,서울특별시 강서구 방화동로10길 34-12,서울특별시 강서구 방화동 609-133,37.564816,126.813573,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동544",1,서울특별시 강서구 방화동로10길 40-7,서울특별시 강서구 방화동 609-125,37.564661,126.814022,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동545",1,서울특별시 강서구 방화동로10길 40-5,서울특별시 강서구 방화동 609-123,37.564760,126.814201,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동546",1,서울특별시 강서구 방화동로10길 42,서울특별시 강서구 방화동 609-121,37.564844,126.814338,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동547",1,서울특별시 강서구 방화동로10길 54,서울특별시 강서구 방화동 609-119,37.564627,126.814258,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동548",1,서울특별시 강서구 방화동로10길 45-4,서울특별시 강서구 방화동 609-115,37.564896,126.814743,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동549",1,서울특별시 강서구 방화동로10길 39-6,서울특별시 강서구 방화동 609-110,37.565190,126.814605,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동550",1,서울특별시 강서구 방화동로10길 33,서울특별시 강서구 방화동 609-106,37.565287,126.814063,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동551",1,서울특별시 강서구 방화동로10길 33,,37.565211,126.814099,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동552",1,서울특별시 강서구 방화동로10길 27-5,서울특별시 강서구 방화동 609-101,37.565603,126.813961,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동553",1,서울특별시 강서구 방화동로10길 27,서울특별시 강서구 방화동 609-99,37.565444,126.813814,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동554",1,서울특별시 강서구 방화동로10길 21-5,서울특별시 강서구 방화동 609-94,37.565749,126.813682,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동555",1,서울특별시 강서구 방화동로10길 17,서울특별시 강서구 방화동 609-92,37.565702,126.813455,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동556",1,서울특별시 강서구 방화동로10길 15-6,서울특별시 강서구 방화동 609-91,37.565853,126.813531,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동557",1,서울특별시 강서구 방화동로10길 15-10,서울특별시 강서구 방화동 609-89,37.566031,126.813601,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동558",1,서울특별시 강서구 방화동로10길 9,서울특별시 강서구 방화동 609-79,37.565930,126.813079,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동559",1,서울특별시 강서구 방화동로10길 9-3,서울특별시 강서구 방화동 609-169,37.566019,126.813181,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동560",1,서울특별시 강서구 방화동로10길 5-6,서울특별시 강서구 방화동 609-80,37.566069,126.813006,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동561",1,서울특별시 강서구 방화동로10길 5-9,서울특별시 강서구 방화동 607-155,37.566260,126.813169,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동562",1,서울특별시 강서구 방화동로10길 5-11,서울특별시 강서구 방화동 607-187,37.566275,126.813300,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동563",1,서울특별시 강서구 방화동로10길 5-13,서울특별시 강서구 방화동 607-191,37.566304,126.813426,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동564",1,서울특별시 강서구 방화동로12길 18,서울특별시 강서구 방화동 607-152,37.566444,126.813661,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동565",1,서울특별시 강서구 방화동로10길 5-21,서울특별시 강서구 방화동 607-148,37.566316,126.813871,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동566",1,서울특별시 강서구 방화동로12가길 4,서울특별시 강서구 방화동 607-149,37.566328,126.813993,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동567",1,서울특별시 강서구 방화동로12가길 12-6,서울특별시 강서구 방화동 607-141,37.566103,126.813933,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동568",1,서울특별시 강서구 방화동로12가길 16,서울특별시 강서구 방화동 607-136,37.565880,126.814176,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동569",1,서울특별시 강서구 방화동로12가길 16-4,서울특별시 강서구 방화동 607-135,37.565846,126.814019,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동570",1,서울특별시 강서구 방화동로12가길 17,서울특별시 강서구 방화동 607-123,37.565824,126.814324,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동571",1,서울특별시 강서구 방화동로12가길 21,서울특별시 강서구 방화동 607-124,37.565683,126.814426,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동572",1,서울특별시 강서구 방화동로12가길 26,서울특별시 강서구 방화동 607-128,37.565387,126.814374,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동573",1,서울특별시 강서구 방화동로12가길 32,서울특별시 강서구 방화동 607-169,37.565288,126.814655,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동574",1,서울특별시 강서구 방화동로12나길 30,서울특별시 강서구 방화동 607-170,37.565269,126.814778,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동575",1,서울특별시 강서구 방화동로12나길 19,서울특별시 강서구 방화동 607-100,37.565743,126.814760,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동576",1,서울특별시 강서구 방화동로12나길 15,서울특별시 강서구 방화동 607-98,37.565936,126.814623,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동577",1,서울특별시 강서구 방화동로12나길 14,서울특별시 강서구 방화동 607-111,37.565986,126.814497,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동578",1,서울특별시 강서구 방화동로12나길 9,서울특별시 강서구 방화동 607-96,37.566174,126.814602,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동579",1,서울특별시 강서구 방화동로12나길 7,서울특별시 강서구 방화동 607-95,37.566275,126.814566,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동580",1,서울특별시 강서구 방화동로12나길 2,서울특별시 강서구 방화동 607-116,37.566499,126.814278,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동581",1,서울특별시 강서구 초원로16길 32-4,서울특별시 강서구 방화동 608-80,37.566011,126.814955,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동582",1,서울특별시 강서구 초원로16길 32-3,서울특별시 강서구 방화동 608-83,37.565914,126.814906,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동583",1,서울특별시 강서구 초원로16길 42,서울특별시 강서구 방화동 607-207,37.565592,126.814966,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동584",1,서울특별시 강서구 방화동로12나길 35,서울특별시 강서구 방화동 607-158,37.565095,126.815008,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동585",1,서울특별시 강서구 방화동로12나길 42,서울특별시 강서구 방화동 607-182,37.564738,126.814878,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동586",1,서울특별시 강서구 초원로16길 64,서울특별시 강서구 방화동 610-13,37.564617,126.815049,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동587",1,서울특별시 강서구 양천로 93-5,서울특별시 강서구 방화동 287-10,37.573809,126.814293,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동588",1,서울특별시 강서구 양천로 93-9,서울특별시 강서구 방화동 287-3,37.573924,126.814508,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동589",1,서울특별시 강서구 초원로 75-11,서울특별시 강서구 방화동 247-150,37.567872,126.814014,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동590",1,서울특별시 강서구 방화대로34길 57,서울특별시 강서구 방화동 186-11,37.570351,126.819594,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동593",1,서울특별시 강서구 방화대로37길 48-8,서울특별시 강서구 방화동 249-121,37.570250,126.813597,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동594",1,서울특별시 강서구 양천로 13,서울특별시 강서구 방화동 499-1,37.573684,126.805697,,전용주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동595",1,서울특별시 강서구 방화대로 291-6,서울특별시 강서구 방화동 217-158,37.566960,126.816163,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동597",1,서울특별시 강서구 양천로28길 12-13,,37.572385,126.819532,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동598",1,서울특별시 강서구 방화동로16길 50,서울특별시 강서구 방화동 575-29,37.572232,126.812111,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동599",1,서울특별시 강서구 방화동로16길 64-10,서울특별시 강서구 방화1동 569-31,37.572883,126.812292,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동600",1,서울특별시 강서구 방화동로 98,서울특별시 강서구 방화동 249-283,37.569109,126.812990,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동601",1,서울특별시 강서구 방화동로12길 19,서울특별시 강서구 방화동 607-83,37.566661,126.813815,,건축물,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동602",1,서울특별시 강서구 방화대로44길 17,서울특별시 강서구 방화동 179-20,37.572523,126.817612,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동604",1,서울특별시 강서구 방화대로14길 37,서울특별시 강서구 방화동 793,37.570406,126.813807,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동605",1,서울특별시 강서구 초원로16길 15-5,서울특별시 강서구 방화1동 608-165,37.566867,126.815435,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동606",1,서울특별시 강서구 양천로3길 22,서울특별시 강서구 방화동 493-6,37.573642,126.806866,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동608",1,서울특별시 강서구 양천로24길 54-31,서울특별시 강서구 방화1동 262-24,37.570821,126.813611,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동609",1,서울특별시 강서구 방화대로23길 60-3,서울특별시 강서구 방화1동 611-168,37.564617,126.813078,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동610",1,서울특별시 강서구 초원로16길 54,서울특별시 강서구 방화1동 607-234,37.565057,126.815078,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동611",1,서울특별시 강서구 방화동로12길 9,서울특별시 강서구 방화1동 607-24,37.566649,126.813174,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동612",1,서울특별시 강서구 방화대로33길 17,서울특별시 강서구 방화1동 246-59,37.568313,126.815642,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
"방화1동613",1,서울특별시 강서구 초원로 75-10,서울특별시 강서구 방화1동 247-97,37.567822,126.814335,,한전주,02-2600-6582,서울특별시 강서구청,2023-03-07
